time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-12T04:09:48.300Z,18.858,-155.511166666667,35.26,2.79,ml,51,267,,0.13,hv,hv72750747,2021-10-15T03:45:35.040Z,"24 km SSE of Naalehu, Hawaii",earthquake,0.48,0.87,0.184950552372774,16,reviewed,hv,hv
2021-10-12T04:00:04.927Z,-15.6921,-72.0003,10,4.9,mb,,128,3.065,0.67,us,us6000ftwb,2021-10-15T03:42:02.040Z,"12 km ENE of Huambo, Peru",earthquake,5.8,1.9,0.053,118,reviewed,us,us
2021-10-12T03:59:50.470Z,-20.0333,169.3098,66.75,4.6,mb,,100,3.099,0.86,us,us6000ftwc,2021-10-15T03:24:02.040Z,"54 km S of Isangel, Vanuatu",earthquake,9.2,9.8,0.111,24,reviewed,us,us
2021-10-12T03:35:43.515Z,25.4799,126.497,29.15,4.9,mb,,85,2.09,0.72,us,us6000ftw7,2021-10-15T02:42:32.040Z,"137 km WSW of Itoman, Japan",earthquake,8.4,6.3,0.08,54,reviewed,us,us
2021-10-12T03:32:09.337Z,31.65968688,-104.4846563,6.465771484,2.6,ml,15,69,0.0163843187,0.3,tx,tx2021tzdw,2021-10-12T23:59:37.776Z,"58 km S of Whites City, New Mexico",earthquake,1.850292794,1.452918892,0.1,8,reviewed,tx,tx
2021-10-12T03:19:00.492Z,30.0983,142.8481,10,5.2,mb,,47,3.968,0.85,us,us6000ftw3,2021-10-15T02:36:13.040Z,"Izu Islands, Japan region",earthquake,7.1,1.7,0.028,419,reviewed,us,us
2021-10-12T01:55:00.780Z,-40.186,173.4811,168.7,4.8,mb,,71,0.934,0.6,us,us6000ftvr,2021-10-15T02:22:49.740Z,"87 km SSW of Opunake, New Zealand",earthquake,6.9,5.9,0.116,25,reviewed,us,us
2021-10-12T00:54:12.913Z,56.2674,-156.4817,83.6,3.3,ml,,,,0.48,ak,ak021d3chidb,2021-10-15T03:28:45.040Z,"119 km E of Chignik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-10-12T00:48:49.859Z,14.8234,-92.3365,79.66,4,mb,,171,1.462,0.93,us,us6000ftvk,2021-10-19T03:58:12.835Z,"5 km NNW of Congregación Reforma, Mexico",earthquake,5.8,10.5,0.093,31,reviewed,us,us
2021-10-12T00:33:44.578Z,0.3763,-80.3246,10,4.4,mb,,151,1.878,1.39,us,us6000ftvg,2021-10-15T21:53:00.040Z,"42 km SW of Muisne, Ecuador",earthquake,9.6,2,0.097,31,reviewed,us,us
2021-10-12T00:31:54.076Z,30.405,94.6879,10,4.6,mb,,44,5.431,0.56,us,us6000ftxr,2021-10-15T22:02:24.040Z,"210 km N of Shi Yomi, India",earthquake,6.1,1.9,0.083,43,reviewed,us,us
2021-10-12T00:29:58.728Z,-59.7882,-26.8479,35,4.9,mb,,86,7.617,1.04,us,us6000fux5,2021-10-15T20:52:29.040Z,"South Sandwich Islands region",earthquake,5.1,1.9,0.1,31,reviewed,us,us
2021-10-12T00:04:45.952Z,-17.8593,-178.5987,552.27,4.3,mb,,120,3.192,0.38,us,us6000fux3,2021-10-15T21:09:45.040Z,"222 km E of Levuka, Fiji",earthquake,12.8,7.8,0.091,34,reviewed,us,us
2021-10-12T00:00:19.430Z,19.1581666666667,-155.479833333333,32.61,2.59,md,53,125,,0.11,hv,hv72750532,2021-10-15T03:14:46.040Z,"4 km S of P?hala, Hawaii",earthquake,0.41,0.54,0.144381293486044,20,reviewed,hv,hv
2021-10-11T23:30:21.616Z,6.114,126.9141,69.81,5,mb,,114,1.631,0.69,us,us6000ftv3,2021-10-15T21:51:11.505Z,"85 km ESE of Pondaguitan, Philippines",earthquake,6.9,5.4,0.049,131,reviewed,us,us
2021-10-11T23:30:05.950Z,18.1086,-68.4258,87,3.8,md,21,190,0.4077,0.49,pr,pr2021284001,2021-10-15T21:54:59.040Z,"35 km SSE of Boca de Yuma, Dominican Republic",earthquake,1.97,1.39,0.16,20,reviewed,pr,pr
2021-10-11T23:14:47.140Z,35.658,-117.5356667,7.73,3.08,ml,44,51,0.09313,0.14,ci,ci40068112,2021-10-15T03:06:01.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.12,0.48,0.163,219,reviewed,ci,ci
2021-10-11T23:10:00.514Z,48.2986,153.7482,70,5.8,mww,,39,5.429,0.99,us,us6000ftu3,2021-10-15T21:50:32.920Z,"Kuril Islands",earthquake,8.4,1.9,0.075,17,reviewed,us,us
2021-10-11T22:49:02.821Z,31.68498564,-104.4149163,7.391259766,2.7,ml,19,49,0.07500512931,0.3,tx,tx2021tyun,2021-10-18T18:09:30.334Z,"54 km S of Whites City, New Mexico",earthquake,1.218082305,1.506549409,0.1,10,reviewed,tx,tx
2021-10-11T22:17:46.474Z,-3.1266,102.2585,114.01,4,mb,,163,1.409,0.84,us,us6000fttx,2021-10-21T00:16:35.040Z,"47 km NW of Curup, Indonesia",earthquake,13.3,11.2,0.164,11,reviewed,us,us
2021-10-11T20:38:55.100Z,37.4445,-118.5426667,10.19,2.71,md,26,56,0.0918,0.04,nc,nc73638450,2021-10-17T14:19:59.040Z,"6km NE of Round Valley, CA",earthquake,0.22,0.77,0.259,46,reviewed,nc,nc
2021-10-11T20:35:39.320Z,53.9685,-168.1331,14.78,3.1,ml,,191,0.07,0.28,us,us6000fues,2021-10-17T14:12:37.040Z,"104 km W of Dutch Harbor, Alaska",earthquake,3.1,2.6,0.105,12,reviewed,us,us
2021-10-11T20:23:49.607Z,10.1257,-103.9609,10,4.7,mb,,107,9.059,0.84,us,us6000ftsu,2021-10-12T18:31:10.040Z,"northern East Pacific Rise",earthquake,12.1,1.9,0.045,150,reviewed,us,us
2021-10-11T20:15:59.447Z,6.6445,123.6439,590.23,4.2,mb,,92,5.322,0.74,us,us6000fuwx,2021-10-17T14:07:28.040Z,"43 km W of Taguisa, Philippines",earthquake,13.6,8.6,0.112,22,reviewed,us,us
2021-10-11T19:40:25.274Z,56.2823,-156.5443,57.4,4.1,ml,,,,0.61,ak,ak021d206f9o,2021-10-11T22:30:37.940Z,"115 km E of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-11T19:35:57.427Z,56.2846,-156.4769,28.6,2.9,ml,,,,0.41,ak,ak021d205f9d,2021-10-11T20:46:24.040Z,"119 km E of Chignik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-10-11T19:24:54.298Z,-30.7078,-177.1991,10,4.5,mb,,194,8.874,0.92,us,us6000fuww,2021-10-17T13:55:29.040Z,"Kermadec Islands, New Zealand",earthquake,16.5,1.9,0.145,14,reviewed,us,us
2021-10-11T19:17:00.270Z,-0.9403,97.4199,10,4.4,mb,,210,2.234,1.08,us,us6000fuwv,2021-10-17T14:37:30.040Z,"Kepulauan Batu, Indonesia",earthquake,14.5,1.8,0.378,3,reviewed,us,us
2021-10-11T19:10:49.193Z,-16.8442,176.8145,10,4.7,mb,,64,1.483,1.22,us,us6000fuwu,2021-10-17T13:38:43.040Z,"109 km NW of Lautoka, Fiji",earthquake,5.5,1.8,0.195,12,reviewed,us,us
2021-10-11T18:25:48.424Z,51.4765,-174.4297,35,4.9,mb,,143,0.824,0.8,us,us6000ftru,2021-10-11T19:21:39.040Z,"81 km S of Atka, Alaska",earthquake,1.8,2,0.035,268,reviewed,us,us
2021-10-11T17:56:24.271Z,56.3127,-156.5448,40.2,3.5,ml,,,,0.63,ak,ak021d1z2zhz,2021-10-14T02:28:16.040Z,"115 km E of Chignik, Alaska",earthquake,,2.4,,,automatic,ak,ak
2021-10-11T17:30:29.810Z,0.8374,126.132,24.97,5,mb,,40,1.236,0.78,us,us6000ftrd,2021-10-11T17:57:47.040Z,"139 km W of Ternate, Indonesia",earthquake,6,4.7,0.06,95,reviewed,us,us
2021-10-11T16:49:15.903Z,-17.1444,-174.6911,197.48,4.5,mb,,67,4.267,0.25,us,us6000fts2,2021-10-17T21:22:39.040Z,"162 km SW of Hihifo, Tonga",earthquake,6.8,7.5,0.109,28,reviewed,us,us
2021-10-11T16:35:48.224Z,-7.5197,128.1713,156.05,4.4,mb,,39,3.133,0.64,us,us6000ftr4,2021-10-17T21:07:38.040Z,"170 km NE of Lospalos, Timor Leste",earthquake,5.2,7.3,0.101,31,reviewed,us,us
2021-10-11T16:28:28.786Z,61.8777,-149.3333,0.2,2.9,ml,,,,0.87,ak,ak021d1ybk5z,2021-10-11T16:58:38.040Z,"15 km NNW of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-11T16:24:38.865Z,17.1543,77.0051,10,4.3,mb,,74,10.463,0.62,us,us6000fuwm,2021-10-23T09:18:32.777Z,"7 km ENE of Sh?h?b?d, India",earthquake,14.4,1.9,0.147,16,reviewed,us,us
2021-10-11T15:56:45.270Z,18.79,-65.3805,11,3.43,md,16,269,0.4923,0.33,pr,pr2021284000,2021-10-11T16:57:35.163Z,"54 km N of Culebra, Puerto Rico",earthquake,6.41,9.23,0.14,11,reviewed,pr,pr
2021-10-11T15:27:49.060Z,0.8919,126.1283,10,5,mb,,33,1.244,0.6,us,us6000ftqr,2021-10-17T20:45:45.435Z,"140 km W of Ternate, Indonesia",earthquake,6.2,1.8,0.053,121,reviewed,us,us
2021-10-11T15:25:54.633Z,5.2029,125.3122,56.96,4.6,mb,,55,1.873,0.59,us,us6000fuwk,2021-10-17T20:40:14.040Z,"27 km SW of Sarangani, Philippines",earthquake,7.8,7.9,0.14,21,reviewed,us,us
2021-10-11T15:13:32.364Z,-27.3176,-70.5912,61.5,4.2,mwr,,132,0.214,0.5,us,us6000ftqp,2021-10-17T20:26:25.285Z,"26 km WNW of Copiapó, Chile",earthquake,6,4.5,,,reviewed,us,guc
2021-10-11T14:43:20.315Z,34.1319,26.0136,10,4.4,mb,,95,1.478,1.03,us,us6000fuwi,2021-10-17T20:21:42.040Z,"100 km SSE of Ierápetra, Greece",earthquake,6.2,1.9,0.155,13,reviewed,us,us
2021-10-11T14:20:41.581Z,-57.2722,-24.8572,10,4.6,mb,,220,7.209,0.33,us,us6000fuws,2021-10-17T19:57:19.040Z,"South Sandwich Islands region",earthquake,9,2,0.222,7,reviewed,us,us
2021-10-11T14:12:53.807Z,56.2498,-156.5319,65.4,2.6,ml,,,,0.47,ak,ak021d1x1bgk,2021-10-11T14:39:04.040Z,"116 km E of Chignik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-10-11T14:11:35.327Z,-4.6662,152.3943,68.21,4.6,mb,,53,0.524,0.61,us,us6000fuwh,2021-10-17T19:46:41.040Z,"38 km SSE of Kokopo, Papua New Guinea",earthquake,9.2,3.4,0.073,59,reviewed,us,us
2021-10-11T13:59:31.772Z,56.2795,-156.5721,50.1,3.5,ml,,,,0.51,ak,ak021d1wpwr6,2021-10-17T19:25:21.040Z,"113 km E of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-10-11T13:17:43.164Z,0.9174,126.0934,10,4.3,mb,,61,1.281,0.81,us,us6000fuwg,2021-10-17T15:13:56.040Z,"138 km ESE of Tondano, Indonesia",earthquake,7.5,1.9,0.16,14,reviewed,us,us
2021-10-11T13:13:08.817Z,37.1971,56.5032,10,4.2,mb,,174,10.908,0.5,us,us6000fuwe,2021-10-17T14:29:56.040Z,"79 km WSW of Bojn?rd, Iran",earthquake,12.6,2,0.159,12,reviewed,us,us
2021-10-11T12:50:35.983Z,34.003,25.8716,10,4.3,mb,,97,1.516,0.65,us,us6000ftps,2021-10-25T06:08:42.040Z,"112 km S of Ierápetra, Greece",earthquake,7.9,1.9,0.106,25,reviewed,us,us
2021-10-11T12:34:36.004Z,0.8064,126.2015,36.24,5.7,mww,,58,1.165,0.83,us,us6000ftpp,2021-10-25T06:20:17.064Z,"131 km W of Ternate, Indonesia",earthquake,6.2,6.2,0.071,19,reviewed,us,us
2021-10-11T12:24:45.048Z,53.2084,-159.8208,10,3.3,ml,,224,1.631,0.39,us,us6000ftrr,2021-10-25T05:58:11.040Z,"240 km S of Sand Point, Alaska",earthquake,4.6,2,0.091,16,reviewed,us,us
2021-10-11T12:04:50.508Z,57.2949,-146.1408,10,3.3,ml,,202,2.143,0.4,us,us6000ftpm,2021-10-11T12:17:19.040Z,"Gulf of Alaska",earthquake,7.5,2,0.041,80,reviewed,us,us
2021-10-11T10:25:35.412Z,56.1985,-156.4667,72.73,3,ml,,123,0.606,0.49,us,us6000ftq4,2021-11-02T12:09:15.040Z,"120 km E of Chignik, Alaska",earthquake,7.2,15.3,0.066,30,reviewed,us,us
2021-10-11T10:13:09.038Z,56.2744,-156.5252,59.3,3.2,ml,,100,0.68,0.42,us,us6000ftpd,2021-11-02T12:07:01.040Z,"116 km E of Chignik, Alaska",earthquake,4.1,25.3,0.056,42,reviewed,us,us
2021-10-11T09:44:39.191Z,56.361,-156.4747,81.9,2.7,ml,,,,0.28,ak,ak021d1u8zjf,2021-10-11T09:50:38.207Z,"119 km E of Chignik, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-10-11T09:30:52.082Z,56.4031,-156.5252,63.3,3.2,ml,,,,0.8,ak,ak021d1u606z,2021-10-11T09:41:22.007Z,"116 km E of Chignik, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-10-11T09:28:47.182Z,56.2908,-156.5319,48.6,2.9,ml,,,,0.42,ak,ak021d1u5kat,2021-10-11T09:32:14.982Z,"115 km E of Chignik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2021-10-11T09:26:21.324Z,56.3101,-156.5352,69.5,3.3,ml,,,,0.66,ak,ak021d1u52w0,2021-11-02T12:03:14.040Z,"115 km E of Chignik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-10-11T09:10:24.682Z,56.2584,-156.5532,69.1,6.9,mww,,,,0.71,ak,ak021d1u1nos,2021-11-03T12:48:09.104Z,"114 km E of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-10-11T08:30:08.676Z,5.9847,-73.3004,171.68,4.1,mb,,63,0.234,0.61,us,us6000ftnd,2021-10-11T10:02:19.040Z,"6 km NE of Gámbita, Colombia",earthquake,5.3,5,0.095,31,reviewed,us,us
2021-10-11T08:00:11.840Z,19.2191666666667,-155.415333333333,35.49,3.05,ml,55,139,,0.13,hv,hv72749677,2021-10-13T05:28:39.058Z,"6 km ENE of P?hala, Hawaii",earthquake,0.43,0.51,0.132198175158563,36,reviewed,hv,hv
2021-10-11T07:45:10.332Z,-7.0554,156.051,79.06,4.5,mb,,100,4.525,0.7,us,us6000ftna,2021-10-11T09:03:58.040Z,"102 km SE of Panguna, Papua New Guinea",earthquake,7.7,4.8,0.09,37,reviewed,us,us
2021-10-11T07:38:58.987Z,11.1775,-86.8972,26.95,4,mb,,186,1.155,0.64,us,us6000ftn1,2021-10-11T08:32:50.040Z,"79 km SSW of Masachapa, Nicaragua",earthquake,5.2,9.3,0.113,23,reviewed,us,us
2021-10-11T06:18:31.168Z,63.3357,-145.4695,0,3.7,ml,,,,1.18,ak,ak021d1sb34t,2021-10-11T09:29:37.903Z,"28 km NNE of Paxson, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-11T06:08:15.190Z,44.3035,-115.0992,10,2.7,ml,,65,0.891,0.53,us,us6000ftmq,2021-10-15T14:41:42.211Z,"16 km NW of Stanley, Idaho",earthquake,2.1,2,0.039,85,reviewed,us,us
2021-10-11T06:04:56.160Z,44.3126,-115.1023,10,2.7,ml,,64,0.899,0.34,us,us6000ftmn,2021-10-15T14:33:58.040Z,"16 km NW of Stanley, Idaho",earthquake,3,2,0.045,66,reviewed,us,us
2021-10-11T05:45:35.419Z,44.2675,-115.0535,10,2.5,ml,,67,0.842,0.68,us,us6000ftml,2021-10-15T14:19:10.040Z,"10 km WNW of Stanley, Idaho",earthquake,3.7,2,0.044,68,reviewed,us,us
2021-10-11T04:43:57.620Z,18.8358333333333,-155.528833333333,36.31,3.05,ml,53,276,,0.13,hv,hv72749392,2021-10-13T03:36:03.040Z,"26 km SSE of Naalehu, Hawaii",earthquake,0.58,0.82,0.125533146729865,19,reviewed,hv,hv
2021-10-11T04:32:40.890Z,10.897,-85.7742,59.9,4.2,mb,,149,0.38,0.67,us,us6000ftm7,2021-10-20T23:41:17.040Z,"24 km SW of La Cruz, Costa Rica",earthquake,4.6,6.9,0.214,6,reviewed,us,us
2021-10-11T04:26:00.716Z,-4.7324,-106.2018,10,4.5,mb,,154,25.091,0.44,us,us6000ftmc,2021-10-20T23:39:25.040Z,"central East Pacific Rise",earthquake,15.1,1.9,0.069,62,reviewed,us,us
2021-10-11T03:53:41.602Z,29.36737061,-97.37971048,2.518839518,2.6,ml,16,102,0.1091389343,0.3,tx,tx2021txjd,2021-10-13T02:13:05.040Z,"16 km SSE of Gonzales, Texas",earthquake,1.987882942,2.100030119,0.1,9,reviewed,tx,tx
2021-10-11T03:18:39.670Z,18.841,-155.5135,36.74,2.53,ml,52,272,,0.14,hv,hv72749287,2021-10-13T04:27:13.040Z,"26 km SSE of Naalehu, Hawaii",earthquake,0.47,0.87,0.173406850687802,7,reviewed,hv,hv
2021-10-11T03:09:54.480Z,-9.0318,122.385,97.92,4.8,mb,,40,0.419,0.75,us,us6000ftlq,2021-10-20T23:23:36.040Z,"49 km SSE of Maumere, Indonesia",earthquake,5.6,4.8,0.083,45,reviewed,us,us
2021-10-11T02:46:52.554Z,-35.3186,-179.363,10,4.1,mb,,262,2.923,1.11,us,us6000fuvz,2021-10-20T23:14:29.040Z,"east of the North Island of New Zealand",earthquake,13.3,2,0.233,5,reviewed,us,us
2021-10-11T02:14:50.653Z,-22.3968,-67.3437,178.19,4.5,mb,,68,0.948,1,us,us6000ftll,2021-10-20T22:43:05.040Z,"104 km ENE of San Pedro de Atacama, Chile",earthquake,8.5,7.2,0.163,11,reviewed,us,us
2021-10-11T01:48:29.200Z,18.8763333333333,-155.515333333333,34.66,2.6,ml,50,262,,0.11,hv,hv72749192,2021-10-13T03:51:42.040Z,"22 km SSE of Naalehu, Hawaii",earthquake,0.62,0.92,0.159737461636056,14,reviewed,hv,hv
2021-10-11T01:29:15.710Z,19.1725,-155.491833333333,31.67,2.95,ml,54,92,,0.11,hv,hv72749157,2021-10-14T04:37:59.040Z,"3 km SSW of P?hala, Hawaii",earthquake,0.38,0.5,0.194086279798124,34,reviewed,hv,hv
2021-10-11T01:21:55.978Z,-57.9456,-25.2971,35,4.7,mb,,89,7.251,0.88,us,us6000fuvy,2021-10-20T22:37:35.040Z,"South Sandwich Islands region",earthquake,4.4,1.9,0.123,20,reviewed,us,us
2021-10-11T01:01:35.970Z,18.8453333333333,-155.516333333333,35.87,2.5,ml,39,274,,0.11,hv,hv72749127,2021-10-13T04:30:26.040Z,"25 km SSE of Naalehu, Hawaii",earthquake,0.64,0.81,0.0827247631480628,5,reviewed,hv,hv
2021-10-11T00:16:10.014Z,58.1154,-154.6722,8.5,2.8,ml,,,,0.79,ak,ak021d1oq0g0,2021-10-19T04:00:45.040Z,"62 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-10T23:27:58.604Z,-33.6106,-177.9568,10,4.8,mb,,159,4.981,0.52,us,us6000fulx,2021-10-15T04:40:46.040Z,"south of the Kermadec Islands",earthquake,13.7,1.9,0.154,13,reviewed,us,us
2021-10-10T23:24:53.730Z,18.8586666666667,-155.512833333333,35.13,2.54,ml,49,267,,0.12,hv,hv72748957,2021-10-15T21:33:59.040Z,"24 km SSE of Naalehu, Hawaii",earthquake,0.54,0.92,0.195853155964094,8,reviewed,hv,hv
2021-10-10T23:21:45.696Z,-23.1039,-66.8759,234.06,4.4,mb,,43,1.209,0.54,us,us6000ftkq,2021-10-15T21:31:18.040Z,"123 km W of El Aguilar, Argentina",earthquake,6.5,8.5,0.09,35,reviewed,us,us
2021-10-10T23:06:08.040Z,19.2006666666667,-155.440666666667,33.81,2.52,ml,55,132,,0.11,hv,hv72748932,2021-10-15T21:36:42.040Z,"3 km E of P?hala, Hawaii",earthquake,0.4,0.49,0.119791860097258,27,reviewed,hv,hv
2021-10-10T23:04:10.136Z,51.2395,-179.0474,28.18,2.8,ml,,225,0.346,0.7,us,us6000fttw,2021-10-15T03:31:26.040Z,"181 km WSW of Adak, Alaska",earthquake,5.5,11.3,0.128,8,reviewed,us,us
2021-10-10T22:55:28.710Z,18.8688333333333,-155.515833333333,35.52,2.87,ml,50,265,,0.13,hv,hv72748917,2021-10-13T00:40:06.040Z,"23 km SSE of Naalehu, Hawaii",earthquake,0.48,0.88,0.157633131401052,19,reviewed,hv,hv
2021-10-10T22:45:47.790Z,18.8806666666667,-155.512666666667,34.96,3.25,ml,54,260,,0.12,hv,hv72748887,2021-10-13T01:35:47.040Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.43,0.73,0.175772202660816,35,reviewed,hv,hv
2021-10-10T22:30:11.720Z,18.851,-155.5345,37.22,2.59,ml,43,274,,0.13,hv,hv72748852,2021-10-14T21:14:33.040Z,"24 km SSE of Naalehu, Hawaii",earthquake,0.5,0.79,0.0347469903359801,3,reviewed,hv,hv
2021-10-10T22:23:15.030Z,18.8818333333333,-155.513166666667,35.68,2.88,ml,52,260,,0.13,hv,hv72748842,2021-10-11T02:27:26.818Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.52,0.78,0.150123443617479,18,reviewed,hv,hv
2021-10-10T22:21:17.870Z,18.8451666666667,-155.517333333333,35,2.55,ml,43,273,,0.13,hv,hv72748832,2021-10-12T21:22:25.040Z,"25 km SSE of Naalehu, Hawaii",earthquake,0.5,0.89,0.120111698802095,7,reviewed,hv,hv
2021-10-10T22:12:45.540Z,18.8786666666667,-155.5195,34.96,2.92,ml,45,262,,0.13,hv,hv72748822,2021-10-13T01:52:47.040Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.49,0.75,0.178003940944442,11,reviewed,hv,hv
2021-10-10T21:59:50.410Z,18.8743333333333,-155.516666666667,36.01,3.05,ml,46,263,,0.13,hv,hv72748797,2021-10-13T01:19:43.040Z,"22 km SSE of Naalehu, Hawaii",earthquake,0.52,0.81,0.104657617287694,9,reviewed,hv,hv
2021-10-10T21:54:06.478Z,0.8683,126.4264,35,4.4,mb,,62,0.945,0.96,us,us6000fulz,2021-10-14T23:58:00.040Z,"106 km W of Ternate, Indonesia",earthquake,7.2,2,0.144,14,reviewed,us,us
2021-10-10T21:53:08.410Z,18.868,-155.542,35.99,4.26,ml,48,268,,0.11,hv,hv72748787,2021-10-15T01:03:14.328Z,"22 km S of Naalehu, Hawaii",earthquake,0.54,0.89,0.0680470559724808,5,reviewed,hv,hv
2021-10-10T21:52:04.961Z,32.29,49.6449,10,4.5,mb,,64,4.318,0.77,us,us6000ftkb,2021-10-15T01:07:38.040Z,"50 km NE of Masjed Soleym?n, Iran",earthquake,8.1,1.9,0.1,29,reviewed,us,us
2021-10-10T21:48:36.560Z,18.8203333333333,-155.527166666667,35.06,6.21,ml,54,278,,0.12,hv,hv72748782,2021-11-04T21:58:42.962Z,"27 km SSE of Naalehu, Hawaii",earthquake,0.52,0.93,0.153984707746698,25,reviewed,hv,hv
2021-10-10T21:26:29.618Z,-17.7496,-177.7788,612.05,4.6,mb,,127,6.919,0.42,us,us6000fulv,2021-10-15T00:21:50.040Z,"Fiji region",earthquake,14.2,16.8,0.158,12,reviewed,us,us
2021-10-10T19:55:00.500Z,18.7856,-66.4751,16,3.02,md,10,269,0.52,0.14,pr,pr2021283007,2021-10-10T20:13:24.710Z,"35 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.75,1.28,0.11,9,reviewed,pr,pr
2021-10-10T19:25:53.388Z,44.2866,-115.186,10,2.7,ml,,87,0.914,0.86,us,us6000ftjr,2021-10-11T15:51:16.280Z,"21 km WNW of Stanley, Idaho",earthquake,3,2,0.091,16,reviewed,us,us
2021-10-10T18:43:22.620Z,-21.7911,-68.5184,131.18,4.2,mb,,63,0.672,1.21,us,us6000ftjm,2021-10-10T19:24:07.040Z,"84 km NNE of Calama, Chile",earthquake,7.4,7,0.137,15,reviewed,us,us
2021-10-10T17:25:28.049Z,29.33441162,-97.37764246,6.333780924,2.5,ml,17,116,0.07882679411,0.3,tx,tx2021twoj,2021-10-11T20:23:59.988Z,"19 km SSE of Gonzales, Texas",earthquake,2.291208129,2.247995378,0.1,8,reviewed,tx,tx
2021-10-10T16:36:42.730Z,19.17,-155.094,51.89,2.62,md,48,238,,0.11,hv,hv72748592,2021-10-18T15:52:03.040Z,"33 km S of Fern Forest, Hawaii",earthquake,0.66,0.48,0.0880302611016059,21,reviewed,hv,hv
2021-10-10T16:29:40.747Z,30.3872,94.7873,10,4.7,mb,,73,5.456,0.47,us,us6000ftj2,2021-10-14T21:25:34.040Z,"209 km N of Shi Yomi, India",earthquake,10.5,1.9,0.11,31,reviewed,us,us
2021-10-10T16:29:29.527Z,57.6376,-32.6165,10,4.3,mb,,84,8.352,0.94,us,us6000fulq,2021-10-14T21:24:26.040Z,"Reykjanes Ridge",earthquake,10.8,1.9,0.13,19,reviewed,us,us
2021-10-10T16:11:25.699Z,27.4482,55.2274,10,4.7,mb,,49,2.642,0.53,us,us6000ftj0,2021-10-14T21:05:00.040Z,"104 km NNE of Bandar-e Lengeh, Iran",earthquake,7.6,1.8,0.061,85,reviewed,us,us
2021-10-10T16:09:35.266Z,57.8576,-32.7378,10,4.8,mb,,32,7.249,0.45,us,us6000ftj4,2021-10-14T20:54:50.040Z,"Reykjanes Ridge",earthquake,8,1.8,0.04,196,reviewed,us,us
2021-10-10T15:54:31.169Z,57.7871,-32.7005,10,4.5,mb,,74,8.196,0.72,us,us6000fulr,2021-10-14T20:51:53.040Z,"Reykjanes Ridge",earthquake,9.9,1.9,0.084,41,reviewed,us,us
2021-10-10T15:44:31.579Z,38.6105,43.1477,10,4.4,mb,,82,0.305,1.03,us,us6000fulu,2021-10-14T20:12:08.040Z,"23 km NNW of Edremit, Turkey",earthquake,3.2,1.3,0.162,13,reviewed,us,us
2021-10-10T15:43:39.556Z,-17.8582,-178.4205,562.65,4.4,mb,,119,3.361,0.61,us,us6000ftix,2021-10-14T19:50:27.040Z,"240 km E of Levuka, Fiji",earthquake,11.6,5.5,0.035,237,reviewed,us,us
2021-10-10T15:22:41.136Z,25.2297,124.7191,89.28,4.4,mb,,54,1.727,0.61,us,us6000fulp,2021-10-14T19:46:56.040Z,"75 km NW of Hirara, Japan",earthquake,8,7.3,0.094,33,reviewed,us,us
2021-10-10T15:13:45.594Z,-6.3962,149.1947,35,4.5,mb,,81,3.679,0.64,us,us6000fuln,2021-10-14T19:26:18.040Z,"44 km WSW of Kandrian, Papua New Guinea",earthquake,6.7,2,0.115,24,reviewed,us,us
2021-10-10T15:05:36.182Z,-11.6105,-71.6396,54.29,4.5,mb,,85,3.996,0.61,us,us6000ftiq,2021-10-14T19:11:46.040Z,"138 km NNW of Salvación, Peru",earthquake,7.1,6,0.096,32,reviewed,us,us
2021-10-10T15:02:41.359Z,30.0547,67.9369,10,4.5,mb,,124,4.57,0.62,us,us6000ftip,2021-10-28T13:52:13.900Z,"5 km S of Harnai, Pakistan",earthquake,10,1.9,0.105,30,reviewed,us,us
2021-10-10T14:28:26.732Z,-57.1909,-24.7614,10,4.7,mb,,196,7.232,0.45,us,us6000fulk,2021-10-14T18:36:50.040Z,"South Sandwich Islands region",earthquake,12.7,1.9,0.117,22,reviewed,us,us
2021-10-10T14:28:12.170Z,-56.1551,-126.8544,10,4.7,mb,,88,29.067,1.01,us,us6000full,2021-10-14T17:28:01.040Z,"southern East Pacific Rise",earthquake,13.7,1.9,0.183,12,reviewed,us,us
